hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.87,0.31868131868131866,0.3238888888888889,0.25,0.925,0.075,1.0,0.2967032967032967,0.3038888888888889,0.5463576158940397
0.875,0.3076923076923077,0.3151851851851852,0.25,0.925,0.075,1.0,0.2857142857142857,0.29518518518518516,0.5397350993377483
0.88,0.29120879120879123,0.30277777777777776,0.2222222222222222,0.9333333333333333,0.06666666666666667,1.0,0.27472527472527475,0.28777777777777774,0.5364238410596026
0.885,0.26373626373626374,0.2411111111111111,0.0,0.95,0.05,1.0,0.24725274725274726,0.2261111111111111,0.5264900662251656
0.89,0.24175824175824176,0.2261111111111111,0.0,0.9666666666666667,0.03333333333333333,1.0,0.23076923076923078,0.2161111111111111,0.5231788079470199
0.895,0.23076923076923078,0.2174074074074074,0.0,0.9666666666666667,0.03333333333333333,1.0,0.21978021978021978,0.2074074074074074,0.5165562913907285
0.9,0.21978021978021978,0.2090740740740741,0.0,0.9666666666666667,0.03333333333333333,1.0,0.2087912087912088,0.19907407407407407,0.5099337748344371
0.905,0.2087912087912088,0.19407407407407407,0.0,0.975,0.025,1.0,0.1978021978021978,0.18407407407407406,0.5066225165562914
0.91,0.2087912087912088,0.19407407407407407,0.0,0.975,0.025,1.0,0.1978021978021978,0.18407407407407406,0.5066225165562914
0.915,0.17582417582417584,0.17037037037037037,0.0,0.975,0.025,1.0,0.16483516483516483,0.16037037037037036,0.4867549668874172
0.92,0.14835164835164835,0.15,0.0,0.975,0.025,1.0,0.13736263736263737,0.14,0.47019867549668876
0.925,0.13186813186813187,0.13962962962962963,0.0,0.975,0.025,1.0,0.12087912087912088,0.12962962962962962,0.4602649006622517
0.93,0.12637362637362637,0.13592592592592592,0.0,0.975,0.025,1.0,0.11538461538461539,0.12592592592592594,0.45695364238410596
0.935,0.12087912087912088,0.1322222222222222,0.0,0.9833333333333333,0.016666666666666666,1.0,0.10989010989010989,0.12222222222222223,0.45695364238410596
0.94,0.11538461538461539,0.1288888888888889,0.0,0.9916666666666667,0.008333333333333333,1.0,0.1043956043956044,0.11888888888888889,0.45695364238410596
0.945,0.10989010989010989,0.12518518518518518,0.0,0.9916666666666667,0.008333333333333333,1.0,0.0989010989010989,0.11518518518518517,0.45364238410596025
0.95,0.1043956043956044,0.12185185185185185,0.0,0.9916666666666667,0.008333333333333333,1.0,0.09340659340659341,0.11185185185185184,0.4503311258278146
0.955,0.1043956043956044,0.12185185185185185,0.0,0.9916666666666667,0.008333333333333333,1.0,0.09340659340659341,0.11185185185185184,0.4503311258278146
0.96,0.09340659340659341,0.11314814814814815,0.0,0.9916666666666667,0.008333333333333333,1.0,0.08241758241758242,0.10314814814814814,0.44370860927152317
0.965,0.07692307692307693,0.09574074074074074,0.0,1.0,0.0,1.0,0.06593406593406594,0.08574074074074074,0.4370860927152318
0.97,0.06593406593406594,0.0874074074074074,0.0,1.0,0.0,1.0,0.054945054945054944,0.0774074074074074,0.4304635761589404
0.975,0.054945054945054944,0.0724074074074074,0.0,1.0,0.0,1.0,0.04945054945054945,0.0674074074074074,0.4271523178807947
0.98,0.04945054945054945,0.06240740740740741,0.0,1.0,0.0,1.0,0.04395604395604396,0.05740740740740741,0.423841059602649
0.985,0.03296703296703297,0.05,0.0,1.0,0.0,1.0,0.027472527472527472,0.045,0.4139072847682119
0.99,0.027472527472527472,0.04,0.0,1.0,0.0,1.0,0.02197802197802198,0.034999999999999996,0.4105960264900662
0.995,0.01098901098901099,0.015000000000000003,0.0,1.0,0.0,1.0,0.005494505494505495,0.01,0.40066225165562913
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3973509933774834
